title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【宁采臣】江南之南（原创PV付）,翻唱,1,35808,1319,715,1899,2381,298,67,宁采臣丶在唱歌,30074205,1474001087
"馒头配蒜苗，猴哥吃得很香,他真能听懂人说话啊",野生动物,2,2346,2,14,8,2,12,33,慈航喵喵喵,34302386,1474001450
Simple Adjustment Guides - Portrait,野生技术协会,2,231,0,2,8,3,4,0,被禁发的被禁发的阿姆罗,40520101,1474001242
古剑奇谭2 初见实况【三六】,单机游戏,1,88,7,5,1,2,3,0,Pixel-7,437521,1474001447
诡异！监控实拍神秘黑衣人瞬间移动救人,日常,2,3229,60,20,23,0,22,8,不可思议学,14875420,1474001440
【小提琴】新疆之春 第三版,演奏,2,1758,15,13,2,11,25,5,周立波,368412,1474001400
20160914 CCTV5 体育世界 奥运会后中国乒乓球队成都首次训练,运动,2,1311,3,5,22,1,8,0,moyoushang,9463485,1474001638
Capture One Pro Webinar - Capture Connectée (FR),野生技术协会,2,380,0,0,8,0,5,0,被禁发的被禁发的阿姆罗,40520101,1474001849
游戏王ygo暗♂黑界,桌游棋牌,1,316,0,0,0,0,2,1,15827969981,18212973,1474001808
【疑犯追踪POI】Your motivation,影视剪辑,1,41711,364,123,2541,2297,526,585,一剑霜寒瘦肉粥,10286120,1474001604
【aphmmd】试着练习的摸鱼√,MMD·3D,1,63,2,2,0,0,0,0,任了个瑞白,7342989,1474001579
【钢铁雄心4】小三mod联机实况--北欧好基友历险记P6:顿河-伏尔加河突击,单机游戏,1,226,0,1,7,5,5,1,弗雷德里克-小三-801,5876524,1474001943
【宇多田光】＆椎名林檎 歌姬们的最强合作,明星,2,2976,22,7,17,5,11,2,Hikki-Station,10031709,1474001823
【芦苇解说】史诗任务之芦荟-植物大战僵尸2番外,单机游戏,1,43902,596,57,173,113,30,379,芦苇草的梦想,4989822,1474001693
【音MAD】来自西安公交的恶意第二弹-画个圆圆的地球,音MAD,1,1932,11,15,46,25,8,23,八猫P,19833738,1474001945
Roman的加拿大多伦多第一视角记录 Vlog[测试一],校园学习,1,620,3,14,8,12,15,14,RomanDD,19858921,1474001686
【阴阳师】好梦如旧,影视剪辑,1,1374,20,10,52,30,24,8,梁良,8853505,1474001980
游戏王2016 10.1禁卡表速报,桌游棋牌,1,2030,51,36,5,3,11,0,XC星魂,873437,1474001594
【汪铎】皇柝CUT 31-33集,影视剪辑,1,6085,4,3,32,4,9,26,FleetingTime汪铎个站,19637276,1474001845
海猫鸣泣之时op,OP/ED/OST,2,0,0,0,0,0,0,0,北极熊Alian,3249102,1474001748
【MAD/物语系列】多素材！高搭配！用生命把妹的阿良良木历,MAD·AMV,1,5604,61,25,229,211,28,18,水楼台先阳花木易,9157999,1474002154
双剑训练所挑战任务01,单机游戏,1,311,3,16,2,4,11,1,剑煌-,5521377,1474002241
【X战警 天启】X-Men Apocalypse 删减片段 搞笑花絮 【合集】,预告 资讯,2,8447,131,10,468,10,27,5,AquaVelvet,6471008,1474002015
【洼田正孝】三得利 罐装咖啡 「ボス」新CM,日常,2,0,0,0,0,0,2,0,小伸子,3914768,1474002270
【钢琴、洞箫】绿野仙踪,演奏,1,677,3,6,12,11,12,7,哔哩哔哩杨一,6533168,1474002043
[快速活塞门]6x6快速有痕活塞门,单机游戏,2,846,9,4,13,1,3,6,Ampere478,12904025,1474002290
【Pure Stars】果妮生日會－前進→tomorrow,宅舞,1,308,1,8,4,3,12,0,PureStars,20275750,1474002380
《幻城》秦楚cut4,影视剪辑,1,285,0,0,2,2,5,4,小宝vmia,14877407,1474002109
張國榮 Leslie Cheung【棉花糖 Bonus track】,音乐现场,2,283,2,3,12,4,17,13,這些年來,1967123,1562557437
【MMD】公式Miku的说谎家,MMD·3D,1,105,2,6,11,2,5,0,飘飘然的悠子桑,3060714,1474002295
童年的回忆,日常,1,144,3,1,1,0,2,1,mwsssxu,42261426,1474002260
歌姬演示《使命召唤8》三星难度“特别行动”之C篇,单机游戏,1,197,2,2,4,4,2,0,绝灭歌姬,9995914,1474002233
小伙竟偷看老婆和别人出轨[高清<这是什么鬼>,影视杂谈,1,15459,8,3,9,5,14,7,中岛则文,37247034,1474002385
《刺客列传》开播发布会全程全员互动玩游戏,预告 资讯,2,5332,166,1,179,3,10,19,苏榭小太阳,7879787,1474002194
【曳步舞】我从未见过这么骚的曳步舞,街舞,1,3842,55,43,21,29,15,0,阿秋滴,18721021,1474002485
坦克世界闪电战官方更新简介3.1,网络游戏,2,424,6,13,2,1,2,1,Alien_robot,1786627,1474002459
【十三醉酒向实况】我真的只是想借个厕所没什么的求放过（THE HOUSE2 实况）,单机游戏,1,149,1,1,1,0,5,0,13tbc,2314019,1474002435
不负责任翻唱SEVENTEEN - Pretty U,翻唱,1,383,1,1,4,2,3,1,TUZI2nd,41468767,1474002402
谁是鸭王？蛤？,单机游戏,1,619,10,13,3,10,3,4,冰茶Captain,15238483,1474002583
战斗不需要理由,MAD·AMV,1,552,8,5,17,7,17,2,会永远喜欢钵钵鸡的,10716618,1474002462
300英雄战场 固穿桐人 日蚀二刀流,电子竞技,1,1734,6,36,6,22,15,7,樱の缘,25337274,1474002444
极乐净土。osu上吸毒。无法摆脱1miss诅咒,音游,1,138,1,1,0,2,8,0,Fleaty,6436429,1474002453
【魔兽世界大概攻略向】魔法回廊5人史诗开荒(猎人视角),网络游戏,1,461,0,0,1,0,12,1,阿库拉格娜,5951126,1474002623
【桃桃字幕组】夜行动物 Nocturnal Animals (2016) 【双语预告片】,影视剪辑,2,6696,15,17,132,12,44,6,桃桃字幕组,8933328,1474002442
【VS字幕组】Marc Jacobs 马克·雅各布2017春夏大秀·全场高清,风尚标,2,7216,302,32,268,21,24,5,VS字幕组,3593539,1474002618
AcousticBrony & MandoPony - Loyalty (ThatSonofaMitch Rem,音乐综合,2,386,0,1,15,2,13,5,户口三原,18628742,1474002402
雄霸九州0-95级日常发育全集,网络游戏,1,160,0,0,0,0,2,0,剑通慧,1536060,1474002630
"《带你去探班》轩辕剑之汉之云完整版张云龙关晓彤片场""互呛""于朦胧表白周迅",预告 资讯,2,23020,246,27,316,14,34,66,小奶昔的迷妹,3779454,1474002441
Minecraft动画 - 速度与激情 - Blue Monkey,单机游戏,2,337,2,0,3,0,5,1,第三帝国古德里安上将,33289258,1474002738
弗兰●比利亚尔巴（瓦伦一队首秀）vs 巴塞罗那-国王杯个人集锦(7.2.16),运动,1,38,1,0,0,0,6,0,口菐,470189,1474002859
【休闲街区】小熊神秘大作大作战（刺客信条2/2011-11-27）,单机游戏,2,5182,25,28,93,18,13,36,某红魔馆的普通PADIO长,4373766,1474002467
【侠盗一号：星球大战外传】Rogue One: A Star Wars Story 片场震撼 幕后花絮 【中文字幕】,预告 资讯,2,972,6,3,17,1,8,2,AquaVelvet,6471008,1474002470
Minecraft - 血、汗水和眼泪 - Blue Monkey,单机游戏,2,1733,11,5,12,2,11,7,第三帝国古德里安上将,33289258,1474002666
