title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【复合MMD】爱丽丝·卡塔雷特 缤纷梦色游行,MMD·3D,2,518,10,10,27,5,8,4,Damn☆You,735882,1.47E+09
【黄亘玛】我的世界 04 整理矿场,单机游戏,1,55,2,0,0,1,3,1,Wataru黄亘玛,13615872,1.47E+09
国战，僵尸克己只求野，诸葛空城奈我何，王司徒解说三国杀,桌游棋牌,1,532,9,6,1,4,8,0,我才是王司徒,952712,1.47E+09
20160627 成就：亲亲摸摸我的巧儿媳妇，顺便搭个脚~  巧儿：快把你臭脚放下来！,大熊猫,2,604,23,3,23,1,5,0,汽水的奶白肚腩,22576805,1.47E+09
【三国群英传7】雨澈的一统天下之旅第十二P,单机游戏,1,279,1,1,2,0,4,1,雨澈天心,3312932,1.47E+09
【喜从天降】2002 田馥甄HEBE被整  S.H.E.整人节目,综艺,2,43906,2390,168,1086,23,242,97,褔萝卜,4971546,1.47E+09
20160625 SNH48 XII《剧场女神》公演 宋雨珊生日主题特别环节,明星,2,567,7,2,12,4,4,0,宅の轨迹,292016,1.47E+09
EXO萌死他 迷妹（正常）翻唱版,明星,2,1043,14,2,9,1,11,1,sqluxy,3090422,1.47E+09
兄贵 the VANastic,鬼畜调教,2,0,0,0,0,0,4,0,YY切克闹、,29767288,1.47E+09
[游戏改-七月新番]星之梦planetarian 游戏实况【全P上传完毕】,单机游戏,1,2701,69,44,90,62,9,7,Yom1ngi7-,1268919,1.47E+09
【一一实况】AMNESIA失忆症TOMA线第一期,单机游戏,1,272,0,1,11,0,3,1,赞牙_斗牙,8418495,1.47E+09
【若风解说】五杀核爆电焊工  究极射线秒全场,网络游戏,1,87615,2316,454,174,454,36,12,Misaya若风解说,3020100,1.47E+09
【MMD会社☆少女】凛然如绽放的花朵【Chica Edgeworth】,MMD·3D,2,97,2,0,8,1,1,0,鱼翅旺馒,218084,1.47E+09
FLAG杯！《守望先锋》64进32比赛第八天第三场，第四场，64进32比赛完,电子竞技,1,75054,2073,539,279,602,70,7,神奇陆夫人,419220,1.47E+09
【WiiU】《马里奥&索尼克在里约奥运会2016》 全项目试玩 索尼克,单机游戏,1,8129,362,35,95,43,28,35,劲爆音速,9653135,1.47E+09
【MMD阿松】fighter【保留组】,MMD·3D,2,1024,32,8,141,7,10,2,鱼翅旺馒,218084,1.47E+09
【老岳父】酒鬼大爷生气了，酒鬼：朕只是懒的搭理你，你还没完了是吧！,汪星人,2,18121,75,22,82,11,21,18,仟水君,4625158,1.47E+09
《基耶斯洛夫斯基谈基耶斯洛夫斯基》：如果你还活着，昨天是你75岁生日。,影视剪辑,2,3325,2,5,494,25,50,41,诗与电影,28070535,1.47E+09
魔兽世界60年代 暮色森林 精英摩拉迪姆背后的故事,网络游戏,1,1640,3,10,2,6,10,11,瓶某某,31976043,1.47E+09
"【粵語, 飛機聲, 耳搔】ASMR Dr Price的放鬆閒聊5  S4E8",其他,1,12729,362,161,184,243,36,30,Richard_Price,1597982,1.47E+09
【老岳父】回家发现酸奶被咬坏喝完差点冤枉无辜幸好有表弟，真凶竟然是看起来最老实的,汪星人,2,83202,366,41,577,60,142,182,仟水君,4625158,1.47E+09
【暗蓝解说】地狱边境EP1:高达250的智商暴露无遗,单机游戏,1,168,30,5,2,11,1,0,暗蓝轨迹,7473878,1.47E+09
【今古奇观】之虎狼计,搞笑,2,2683,6,7,95,10,7,8,养耗子防猫,4159782,1.47E+09
令人绝望的丧尸生存模式！《死光导演剪辑版》生存模式挑战！,单机游戏,2,29841,798,157,207,142,22,170,间月,533575,1.47E+09
《海若有因》,明星,2,29318,678,86,1382,143,191,232,真域RealZone,25572995,1.47E+09
山手線運行妨害池沼逮捕,日常,2,2538,67,13,74,3,30,21,DYU那星,5530956,1.47E+09
【黑之契约者】Blood Shaker,MAD·AMV,2,435,10,4,11,4,3,2,鱼翅旺馒,218084,1.47E+09
